id,platform,title,text,author,created_utc,score,num_comments,url
Ugy2V6cjpCBV8ZWTJJJ4AaABAg,youtube,,Tío le voy al Madrid pero tenemos que admitir que Suárez ha sido mejor que Benzema y si no fuera por las mordidas y Messi y cr7 tuviese 2 balones de oro,@FernandoCastellanos-vt9tw,2025-09-18 04:47:52,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugy2V6cjpCBV8ZWTJJJ4AaABAg
Ugxb-v8qrV1YlMV07Pl4AaABAg,youtube,,TODO BIEN EL VIDEO Y SALE EL PELO VUDAL MAL JUGADOR JUGADOR DEL MONTON,@leobardogarcia7739,2025-09-17 06:29:54,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugxb-v8qrV1YlMV07Pl4AaABAg
Ugwr6HZCeZ4O268kA6F4AaABAg,youtube,,I remember this clasico very fondly. It was on my birthday. Best present ever,@tonettalover,2025-09-16 12:02:48,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugwr6HZCeZ4O268kA6F4AaABAg
UgwRt9IHN5TxpYqjqcx4AaABAg,youtube,,10:19 that should have been a red card btw,@alexbay17,2025-09-11 21:37:56,2,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwRt9IHN5TxpYqjqcx4AaABAg
Ugz7YtC_KCIXaQ9_U894AaABAg,youtube,,"Barcelona 1-0 1:40
Barcelona 2-0 3:32
Real Madrid 2-1 6:16
Barcelona 3-1 9:17
Barcelona 4-1 10:42
Barcelona 5-1 11:26",@wazaviiii561,2025-09-10 02:53:35,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugz7YtC_KCIXaQ9_U894AaABAg
UgxMS1CusyoUmtzYsvJ4AaABAg,youtube,,Any time ( La Manita) 😅,@endrit.b16,2025-09-09 15:30:36,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxMS1CusyoUmtzYsvJ4AaABAg
UgzIr8LJs7mtV13jtQx4AaABAg,youtube,,Seguís siendo lameculos dé la meseta esteparia,@antoniomartinezrodriguez4446,2025-09-04 21:59:14,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzIr8LJs7mtV13jtQx4AaABAg
Ugw3oI3k6wOlc0OlCjh4AaABAg,youtube,,I love you Barsa.,@davehdez6461,2025-08-26 19:42:41,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugw3oI3k6wOlc0OlCjh4AaABAg
Ugxdc3hKTBn0Bfd-UHZ4AaABAg,youtube,,y todos goles de sudamericanos,@camellodeagua,2025-08-26 04:33:11,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugxdc3hKTBn0Bfd-UHZ4AaABAg
Ugx8reh0AyjGvuuef5B4AaABAg,youtube,,😂😂😂😂😂,@javadkhaky62,2025-08-22 22:33:00,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugx8reh0AyjGvuuef5B4AaABAg
Ugz_K2xxWffKygO1pn14AaABAg,youtube,,pique acting like he was the one that scored the goals,@leaf.ftbl-Official,2025-08-17 12:44:28,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugz_K2xxWffKygO1pn14AaABAg
Ugw4nmSZPIPh6SeHBSJ4AaABAg,youtube,,But some 🤡 compare Benzema with suarez,@yay5141,2025-08-08 19:50:36,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugw4nmSZPIPh6SeHBSJ4AaABAg
UgwsC15071rspwv1zwR4AaABAg,youtube,,Im just waiting for this mans icon card because his MLS card just aint it😂,@joneh9483,2025-08-05 10:08:07,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwsC15071rspwv1zwR4AaABAg
Ugzht3OrpJe7PJvaSF54AaABAg,youtube,,I still don't understand why barcelona swapped Arthur Melo for Pjanic.,@mahammar4328,2025-08-04 21:30:40,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugzht3OrpJe7PJvaSF54AaABAg
UgyGkghgnEEymsVJs7V4AaABAg,youtube,,"Courtois comiéndose 5 goles hizo mejor partido que Ter Stegen jajajaja. Es increíble que el Barcelona estuvo por tantos años con alguien que es mejor dando pases que atajando xd, luego se preguntan los cules por sus fracasos en champions. 

Con otro portero ya hubieran ganado la sexta jajajajajaja",@leonmedinaceli8189,2025-08-04 03:38:37,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyGkghgnEEymsVJs7V4AaABAg
Ugzt5VYSru5ZBnFuSUV4AaABAg,youtube,,El kante paytaxt,@Apokallibzis,2025-08-03 17:47:16,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugzt5VYSru5ZBnFuSUV4AaABAg
UgxA_zwGrebiXd8Ei-14AaABAg,youtube,,The voiceover sound is very similar to the PS 2025.🎮⚽️,@ศิรสิทชุมภูชนะภัย,2025-08-02 16:09:40,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxA_zwGrebiXd8Ei-14AaABAg
UgwGmYnFEo53tfGJJ694AaABAg,youtube,,They all know Suarez is one of a kind striker. He’s underrated,@abzygarba7212,2025-07-26 12:44:30,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwGmYnFEo53tfGJJ694AaABAg
UgyaQ8_oV5-gnCstW_R4AaABAg,youtube,,Jamás vuelvan a faltarle el respeto a Luis Suarez y compararlo con bendepan qué debutó y se retiró el mismo año,@TheAbner_1,2025-07-25 20:27:13,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyaQ8_oV5-gnCstW_R4AaABAg
UgyuZt9dag7DlWDXAkl4AaABAg,youtube,,Bye bye buzi real😂,@lacimeszaros7726,2025-07-21 20:32:07,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyuZt9dag7DlWDXAkl4AaABAg
UgxbBY1_Vzlcu6v8LsJ4AaABAg,youtube,,El Madrid sale fortalecido de esta goleada,@alexanderseton,2025-07-21 20:19:58,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxbBY1_Vzlcu6v8LsJ4AaABAg
UgxUceCTKphnpCYFAOp4AaABAg,youtube,,"asensio was fuking joke, he does not want to defend for his team, no backtracking opponent and ran in the field like a old man...and people thought he will be great player???....lol",@Holymoley1001,2025-07-20 20:58:29,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxUceCTKphnpCYFAOp4AaABAg
