id,platform,title,text,author,created_utc,score,num_comments,url
UgyF-iI3fqfP0lei6Yp4AaABAg,youtube,,Who is watching it in 2025 oct,@bahaeldinmelshafie8730,2025-11-04 15:23:09,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyF-iI3fqfP0lei6Yp4AaABAg
UgxbQuvl8xRVRuSmnVR4AaABAg,youtube,,"Learned a lot from this video, very grateful.",@EricesPlamers-v1s,2025-11-04 13:22:56,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxbQuvl8xRVRuSmnVR4AaABAg
UgxTUjCIko_P0uRDU_t4AaABAg,youtube,,"Congratulations to me 🎉, I was able to finish the 6hrs python tutorial by Mosh over 6yrs I downloaded it .
😅
Thank you Mosh #codewithmosh  God will increase you on every side .

I wish I can get a certificate from you but I don’t have much money to apply for your Master class .
Assuming it’s 10k now I would have apply .

Anyways you are the best 🥰🥰🥰",@akingbadebukola8964,2025-11-04 13:15:04,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxTUjCIko_P0uRDU_t4AaABAg
Ugz_ajq3JtaFpQUR0HV4AaABAg,youtube,,MOSH I LOVE YOU SO MUCH,@52GroupTV,2025-11-04 10:44:12,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz_ajq3JtaFpQUR0HV4AaABAg
UgwNchMv6oUl82avtnl4AaABAg,youtube,,App Joni bhiya ki tara lagta ho,@vanshchhava09,2025-11-03 15:05:00,0,3,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwNchMv6oUl82avtnl4AaABAg
UgxlcLRO3jEl3UJKmGB4AaABAg,youtube,,2025!! anyone,@MariamJ-g1i,2025-11-03 14:32:30,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxlcLRO3jEl3UJKmGB4AaABAg
UgwXyjJysTG0qPwMsSd4AaABAg,youtube,,im learning python to build a website with my father so  i hope this tutorial will help me,@bro-cheescake,2025-11-03 14:30:49,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwXyjJysTG0qPwMsSd4AaABAg
UgzK-2IOZPIgBWc6on14AaABAg,youtube,,"Environment & Conservation
Environmental Monitoring: Analyzing satellite imagery to detect deforestation and monitor wildlife, aiding conservation efforts.
Energy Efficiency: Predicting when data centers will overheat to optimize cooling systems, significantly saving energy costs.
Climate Change Mitigation: Estimating carbon stocks and forest biomass to combat deforestation's effects. 
Transportation & Automation
Autonomous Vehicles: Enabling self-driving cars to perceive their environment and navigate safely.
Traffic Management: Predicting traffic patterns to reduce congestion and prevent accidents. 
Cybersecurity
Spam Filtering: Automatically identifying and filtering out unwanted spam emails.
Threat Detection: Fortifying surveillance and security systems by tracking criminals and identifying anomalies. 
Other Key Areas
Crisis Management: Forecasting and managing the impacts of natural disasters and other crises.
Language Translation: Building systems that can understand and process text in multiple languages, like Google Translate.
Manufacturing Optimization: Improving industrial processes and automating assembly sequences.",@JoramKea,2025-11-03 09:30:56,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzK-2IOZPIgBWc6on14AaABAg
UgxEM0G-ZtOi9ZnbxVF4AaABAg,youtube,,"Complete course fees is very high, please give us some scholarship or something like that. we can't afford that much amount
Love from India",@muhammadkk6672,2025-11-03 08:57:20,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxEM0G-ZtOi9ZnbxVF4AaABAg
UgxPGsLzHTMpoXAdWbx4AaABAg,youtube,,This was very well explained.,@Gsjaj-g8f,2025-11-03 04:19:14,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxPGsLzHTMpoXAdWbx4AaABAg
Ugzs-p_795eLfnCDnhx4AaABAg,youtube,,"this guy is a legend, best at teaching.",@khabdullahalwasee,2025-11-02 21:11:40,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugzs-p_795eLfnCDnhx4AaABAg
UgwtnqKBORR8n2FgY3x4AaABAg,youtube,,Hi from Iran⚡,@maxbot_ir,2025-11-02 14:23:02,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwtnqKBORR8n2FgY3x4AaABAg
UgwzQ0yR8KlxyAnkNl94AaABAg,youtube,,My priority to learn python because to Excell in Data science field,@asadullah641,2025-11-02 10:05:08,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwzQ0yR8KlxyAnkNl94AaABAg
UgxgTBX7V8Irxsa8zM54AaABAg,youtube,,Want to be a cyber security engineer 😢,@JosueNzayinambaho,2025-11-01 19:21:53,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxgTBX7V8Irxsa8zM54AaABAg
UgxSczI4FBF84yBlk4R4AaABAg,youtube,,"Ai is going to make you its B word (not Bachelor) once it eats your blood sweat and tears is what no one tells you, your welcome!",@AncestralNucleus,2025-11-01 18:13:45,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxSczI4FBF84yBlk4R4AaABAg
UgyJW6wm4FAYfJSuFTZ4AaABAg,youtube,,Is learning python worth it in 2025—?,@tkautoreviews1926,2025-11-01 17:45:21,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyJW6wm4FAYfJSuFTZ4AaABAg
UgzBElxTQFAKCNguXbx4AaABAg,youtube,,Because actuarial science,@笨蛋熊熊,2025-11-01 06:18:57,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzBElxTQFAKCNguXbx4AaABAg
Ugww0B8talj0RE5ko9R4AaABAg,youtube,,Oct 2025 anyone?,@Philip-d4m,2025-10-31 15:55:41,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugww0B8talj0RE5ko9R4AaABAg
UgyGdpxERHIQdcO4J0Z4AaABAg,youtube,,October 31st 2025😅,@Mungwajosephine-q2w,2025-10-31 15:29:06,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyGdpxERHIQdcO4J0Z4AaABAg
UgwSutR2rb88BD2SYqR4AaABAg,youtube,,"it took me 4 days to complete entire video
it was wonderful
thanks mosh",@shivaniputtoju,2025-10-31 09:55:43,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwSutR2rb88BD2SYqR4AaABAg
Ugzecgn8lid3dyMNQ7R4AaABAg,youtube,,your autodubbed voice is distorting and it creates hindrance also the video has some glitches where at one point suddenly next thing starts,@pradumanbhatt6075,2025-10-31 05:40:02,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugzecgn8lid3dyMNQ7R4AaABAg
UgwL7Nbkqr_tofKh0Lh4AaABAg,youtube,,i want to useit for building app,@olusegundaniel-g5l,2025-10-30 15:29:52,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwL7Nbkqr_tofKh0Lh4AaABAg
UgyTOUXVyXnaHaIGQox4AaABAg,youtube,,who is here in 2025 ?,@Hkgupta490,2025-10-30 09:19:32,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyTOUXVyXnaHaIGQox4AaABAg
UgxxlY9kS2ECFt_CfqN4AaABAg,youtube,,"Why when I try to print new term for example $ multiple 10 times ,it gives error¿ I tried with others terms too ,it just work for star",@negarmoradi499,2025-10-29 22:06:38,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxxlY9kS2ECFt_CfqN4AaABAg
UgyrVosb78et-d8QjKF4AaABAg,youtube,,"29:14 my answer was         
 weight_lbs = input('weight (lbs):  ')
weight_kg = int(weight_lbs) * 0.45
print(weight_kg)",@adfpsysco1872,2025-10-29 17:36:52,2,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyrVosb78et-d8QjKF4AaABAg
UgwjC_h0rxqKI5f_JXd4AaABAg,youtube,,"Im a graphic, web and motion designer and video editor, i need to level up my work using comfyui and ai in general, flux, stable diffusion and krita ai, i need python to go deep into comfyui and learn ai",@amine9156,2025-10-29 15:52:16,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwjC_h0rxqKI5f_JXd4AaABAg
Ugw_NPqbhAQed723N1B4AaABAg,youtube,,"My dream jon woukd be an ethical hacker, but i still don’t know to coding . Or a progammer . One of the two.",@chefbaas5805,2025-10-29 04:21:29,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw_NPqbhAQed723N1B4AaABAg
Ugw7KpCEKp3UFgozd6R4AaABAg,youtube,,"Sorry just one thing, can someone be so stupid that with learning with books and YouTube tutorials still don’t het it? Or didn’t i just still don’t found my eureka moment? When that happens to me than i can dream about it . But untill then i just dont seems to get it or somwhere i got myself dissinformated . Does something exist like an one hour course with someone in real person who can explain me the point?",@chefbaas5805,2025-10-29 04:14:32,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw7KpCEKp3UFgozd6R4AaABAg
Ugz8KKHfWRMGj2FcAvx4AaABAg,youtube,,00:37:36,@parthomukherjee1712,2025-10-28 19:09:18,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz8KKHfWRMGj2FcAvx4AaABAg
Ugy-cxHBMY-EzIKXJel4AaABAg,youtube,,Who is watching in October 2025,@hamzabilal6241,2025-10-28 15:14:37,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugy-cxHBMY-EzIKXJel4AaABAg
Ugwft9gQiZ1fSJFys114AaABAg,youtube,,Who's in October 2025,@DillonRich-o6q,2025-10-28 13:51:34,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugwft9gQiZ1fSJFys114AaABAg
UgwjapBvF8Gv8Sl6jqN4AaABAg,youtube,,Thank you,@endurancediodemise4229,2025-10-28 11:56:40,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwjapBvF8Gv8Sl6jqN4AaABAg
Ugz072DHqju223guhjV4AaABAg,youtube,,2025 attendance please,@RachelBaker-k3h,2025-10-28 07:55:21,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz072DHqju223guhjV4AaABAg
